raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
"METAR FKKD 201500Z VRB03KT 9999 BKN016 FEW020CB 33/26 Q1005 NOSIG",FKKD,2026-03-20T15:00:00.000Z,4.0060,9.7200,33,26,0,3,,6+,29.68,,,,,,TRUE,,,,,BKN,1600,FEW,2000,,,,,MVFR,,,,,,,,,,,,METAR,10
"METAR FKKN 201500Z 36006KT CAVOK 33/04 Q1012",FKKN,2026-03-20T15:00:00.000Z,7.3570,13.5590,33,4,360,6,,6+,29.88,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,1108
"METAR FKKR 201500Z 29010KT 260V320 CAVOK 40/M02 Q1005 NOSIG",FKKR,2026-03-20T15:00:00.000Z,9.3360,13.3700,40,-2,290,10,,6+,29.68,,,,,,TRUE,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,223
"METAR LEPP 201500Z 20011KT 160V240 CAVOK 16/M01 Q1013",LEPP,2026-03-20T15:00:00.000Z,42.7770,-1.6500,16,-1,200,11,,6+,29.91,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,448
"METAR LEXJ 201500Z 06006KT 350V120 CAVOK 17/09 Q1009",LEXJ,2026-03-20T15:00:00.000Z,43.4290,-3.8310,17,9,60,6,,6+,29.79,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,1
"METAR OBBI 201500Z 12004KT CAVOK 25/18 Q1007 NOSIG",OBBI,2026-03-20T15:00:00.000Z,26.2710,50.6340,25,18,120,4,,6+,29.73,,,,,,TRUE,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,6
"METAR LELC 201500Z 04020KT 9999 FEW030 16/09 Q1011 NOSIG",LELC,2026-03-20T15:00:00.000Z,37.7750,-0.8120,16,9,40,20,,6+,29.85,,,,,,TRUE,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,3
"METAR LELN 201500Z 15005KT 080V230 CAVOK 13/05 Q1010",LELN,2026-03-20T15:00:00.000Z,42.5880,-5.6510,13,5,150,5,,6+,29.82,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,911
"METAR GEML 201500Z 09009KT 050V130 8000 FEW010 SCT013 BKN016 15/12 Q1009",GEML,2026-03-20T15:00:00.000Z,35.2780,-2.9560,15,12,90,9,,4.97,29.79,,,,,,,,,,,FEW,1000,SCT,1300,BKN,1600,,,MVFR,,,,,,,,,,,,METAR,48
"METAR OTBD 201500Z 12005KT 9999 FEW035 SCT080 25/18 Q1007 NOSIG",OTBD,2026-03-20T15:00:00.000Z,25.2610,51.5650,25,18,120,5,,6+,29.73,,,,,,TRUE,,,,,FEW,3500,SCT,8000,,,,,VFR,,,,,,,,,,,,METAR,13
"METAR OTHH 201500Z 15006KT 9999 FEW035 SCT080 25/18 Q1007 NOSIG",OTHH,2026-03-20T15:00:00.000Z,25.2730,51.6090,25,18,150,6,,6+,29.73,,,,,,TRUE,,,,,FEW,3500,SCT,8000,,,,,VFR,,,,,,,,,,,,METAR,3
"METAR SBBW 201500Z 27002KT 9000 -RA SCT010 OVC070 25/24 Q1013",SBBW,2026-03-20T15:00:00.000Z,-15.8610,-52.3890,25,24,270,2,,5.59,29.91,,,,,,,,,,-RA,SCT,1000,OVC,7000,,,,,VFR,,,,,,,,,,,,METAR,354
"METAR LEMI 201500Z 08018KT 9999 FEW045 16/05 Q1011",LEMI,2026-03-20T15:00:00.000Z,37.8030,-1.1250,16,5,80,18,,6+,29.85,,,,,,,,,,,FEW,4500,,,,,,,VFR,,,,,,,,,,,,METAR,193
"METAR FYWH 201500Z 27003KT 9999 FEW040TCU SCT045 29/07 Q1018",FYWH,2026-03-20T15:00:00.000Z,-22.4810,17.4700,29,7,270,3,,6+,30.06,,,,,,,,,,,FEW,4000,SCT,4500,,,,,VFR,,,,,,,,,,,,METAR,1699
"METAR FYOG 201500Z AUTO 16026KT 2300 BR FEW009/// 21/17 Q1013",FYOG,2026-03-20T15:00:00.000Z,-28.5850,16.4470,21,17,160,26,,1.43,29.91,,,TRUE,,,,,,,BR,FEW,900,,,,,,,IFR,,,,,,,,,,,,METAR,6
"METAR FQNP 201500Z 11007KT 9999 SCT020 29/23 Q1013",FQNP,2026-03-20T15:00:00.000Z,-15.1060,39.2820,29,23,110,7,,6+,29.91,,,,,,,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,434
"METAR SBAT 201500Z 36004KT 9999 BKN020 BKN100 27/23 Q1012",SBAT,2026-03-20T15:00:00.000Z,-9.8720,-56.1060,27,23,360,4,,6+,29.88,,,,,,,,,,,BKN,2000,BKN,10000,,,,,MVFR,,,,,,,,,,,,METAR,287
"METAR SBCC 201500Z 34007KT 300V040 9999 VCSH FEW011 SCT015 BKN080 27/21 Q1013",SBCC,2026-03-20T15:00:00.000Z,-9.3340,-54.9650,27,21,340,7,,6+,29.91,,,,,,,,,,VCSH,FEW,1100,SCT,1500,BKN,8000,,,VFR,,,,,,,,,,,,METAR,540
"METAR SBGM 201500Z 32005KT CAVOK 31/23 Q1009",SBGM,2026-03-20T15:00:00.000Z,-10.7870,-65.2810,31,23,320,5,,6+,29.79,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,147
"METAR SBHT 201500Z 00000KT 9999 SCT010 OVC080 25/23 Q1014",SBHT,2026-03-20T15:00:00.000Z,-3.2510,-52.2520,25,23,0,0,,6+,29.94,,,,,,,,,,,SCT,1000,OVC,8000,,,,,VFR,,,,,,,,,,,,METAR,105
"METAR SBIH 201500Z 00000KT 9999 BKN015 27/23 Q1011",SBIH,2026-03-20T15:00:00.000Z,-4.2420,-56.0010,27,23,0,0,,6+,29.85,,,,,,,,,,,BKN,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,30
"METAR LFOV 201500Z AUTO 09008KT 040V130 CAVOK 16/04 Q1016",LFOV,2026-03-20T15:00:00.000Z,48.0310,-0.7460,16,4,90,8,,6+,30.00,,,TRUE,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,99
"METAR SBIZ 201500Z 21003KT 9999 BKN025 30/24 Q1010",SBIZ,2026-03-20T15:00:00.000Z,-5.5300,-47.4580,30,24,210,3,,6+,29.82,,,,,,,,,,,BKN,2500,,,,,,,MVFR,,,,,,,,,,,,METAR,131
"METAR SBUA 201500Z 05003KT 9999 FEW020 30/25 Q1010",SBUA,2026-03-20T15:00:00.000Z,-0.1500,-66.9870,30,25,50,3,,6+,29.82,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,73
"METAR SBVH 201500Z 34008KT 9999 FEW013 BKN018 OVC040 26/22 Q1013",SBVH,2026-03-20T15:00:00.000Z,-12.6940,-60.0980,26,22,340,8,,6+,29.91,,,,,,,,,,,FEW,1300,BKN,1800,OVC,4000,,,MVFR,,,,,,,,,,,,METAR,615
"METAR LFRI 201500Z AUTO 06010KT CAVOK 18/05 Q1015 NOSIG",LFRI,2026-03-20T15:00:00.000Z,46.7020,-1.3790,18,5,60,10,,6+,29.97,,,TRUE,,,TRUE,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,89
"METAR SBRP 201500Z 00000KT 9999 SCT027 BKN040 28/21 Q1012",SBRP,2026-03-20T15:00:00.000Z,-21.1340,-47.7740,28,21,0,0,,6+,29.88,,,,,,,,,,,SCT,2700,BKN,4000,,,,,VFR,,,,,,,,,,,,METAR,550
"METAR LFRM 201500Z AUTO 05009KT 020V080 CAVOK 17/02 Q1017 NOSIG",LFRM,2026-03-20T15:00:00.000Z,47.9490,0.2020,17,2,50,9,,6+,30.03,,,TRUE,,,TRUE,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,51
"METAR LFRO 201500Z AUTO 08011KT 040V120 CAVOK 15/01 Q1018",LFRO,2026-03-20T15:00:00.000Z,48.7550,-3.4690,15,1,80,11,,6+,30.06,,,TRUE,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,86
"METAR LFRV 201500Z AUTO 08010KT 060V120 CAVOK 17/02 Q1016",LFRV,2026-03-20T15:00:00.000Z,47.7220,-2.7270,17,2,80,10,,6+,30.00,,,TRUE,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,132
"METAR LFSG 201500Z AUTO 03008KT 360V060 CAVOK 15/M00 Q1016",LFSG,2026-03-20T15:00:00.000Z,48.3250,6.0700,15,0,30,8,,6+,30.00,,,TRUE,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,320
"METAR SBIL 201500Z 05009KT 9999 SCT030 32/24 Q1011",SBIL,2026-03-20T15:00:00.000Z,-14.8160,-39.0330,32,24,50,9,,6+,29.85,,,,,,,,,,,SCT,3000,,,,,,,VFR,,,,,,,,,,,,METAR,9
"METAR SBJU 201500Z 09008KT 9999 BKN022 30/23 Q1012",SBJU,2026-03-20T15:00:00.000Z,-7.2190,-39.2700,30,23,90,8,,6+,29.88,,,,,,,,,,,BKN,2200,,,,,,,MVFR,,,,,,,,,,,,METAR,407
"METAR LPBJ 201500Z 08008KT 9999 BKN018 SCT035 14/12 Q1007",LPBJ,2026-03-20T15:00:00.000Z,38.0730,-7.9310,14,12,80,8,,6+,29.73,,,,,,,,,,,BKN,1800,SCT,3500,,,,,MVFR,,,,,,,,,,,,METAR,196
"METAR LPCS 201500Z 08007KT 040V130 9999 FEW014 SCT018 FEW020CB 16/13 Q1006",LPCS,2026-03-20T15:00:00.000Z,38.7250,-9.3550,16,13,80,7,,6+,29.70,,,,,,,,,,,FEW,1400,SCT,1800,FEW,2000,,,VFR,,,,,,,,,,,,METAR,99
"METAR SBKG 201500Z 09009KT 020V140 9999 SCT020 30/19 Q1012",SBKG,2026-03-20T15:00:00.000Z,-7.2700,-35.8950,30,19,90,9,,6+,29.88,,,,,,,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,499
"METAR SBLE 201500Z AUTO VRB03KT 9999 BKN024 27/20 Q1014",SBLE,2026-03-20T15:00:00.000Z,-12.4820,-41.2770,27,20,0,3,,6+,29.94,,,TRUE,,,,,,,,BKN,2400,,,,,,,MVFR,,,,,,,,,,,,METAR,495
"METAR ULAA 201500Z 29004MPS 9999 BKN028 01/M01 Q1010 R26/290060 NOSIG RMK QFE756/1008",ULAA,2026-03-20T15:00:00.000Z,64.5990,40.7120,1,-1,290,8,,6+,29.82,,,,,,TRUE,,,,,BKN,2800,,,,,,,MVFR,,,,,,,,,,,,METAR,10
"METAR SBMS 201500Z 06007KT 9999 BKN030 33/21 Q1009",SBMS,2026-03-20T15:00:00.000Z,-5.2020,-37.3640,33,21,60,7,,6+,29.79,,,,,,,,,,,BKN,3000,,,,,,,MVFR,,,,,,,,,,,,METAR,23
"METAR SUMU 201500Z COR 05010KT 9999 BKN030 27/19 Q1010 NOSIG",SUMU,2026-03-20T15:00:00.000Z,-34.8380,-56.0310,27,19,50,10,,6+,29.82,,TRUE,,,,TRUE,,,,,BKN,3000,,,,,,,MVFR,,,,,,,,,,,,METAR,32
"METAR SBBI 201500Z 22003KT 9999 BKN035 26/17 Q1015",SBBI,2026-03-20T15:00:00.000Z,-25.4040,-49.2320,26,17,220,3,,6+,29.97,,,,,,,,,,,BKN,3500,,,,,,,VFR,,,,,,,,,,,,METAR,928
"METAR SBCH 201500Z 03004KT 9999 FEW030 31/24 Q1012",SBCH,2026-03-20T15:00:00.000Z,-27.1320,-52.6620,31,24,30,4,,6+,29.88,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,639
"METAR SBCO 201500Z 11010KT 9999 BKN025 30/23 Q1010",SBCO,2026-03-20T15:00:00.000Z,-29.9450,-51.1440,30,23,110,10,,6+,29.82,,,,,,,,,,,BKN,2500,,,,,,,MVFR,,,,,,,,,,,,METAR,8
"METAR SBCX 201500Z 27006KT 9999 BKN040 28/23 Q1014",SBCX,2026-03-20T15:00:00.000Z,-29.1950,-51.1890,28,23,270,6,,6+,29.94,,,,,,,,,,,BKN,4000,,,,,,,VFR,,,,,,,,,,,,METAR,752
"METAR ULMM 201500Z 23003MPS CAVOK 03/M02 Q1003 R13/150050 NOSIG RMK QFE746",ULMM,2026-03-20T15:00:00.000Z,68.7810,32.7490,3,-2,230,6,,6+,29.62,,,,,,TRUE,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,79
"METAR SBJV 201500Z 12006KT 9999 SCT030 30/23 Q1010",SBJV,2026-03-20T15:00:00.000Z,-26.2240,-48.7970,30,23,120,6,,6+,29.82,,,,,,,,,,,SCT,3000,,,,,,,VFR,,,,,,,,,,,,METAR,3
"METAR SBMG 201500Z 03006KT 9999 SCT035 31/23 Q1011",SBMG,2026-03-20T15:00:00.000Z,-23.4760,-52.0170,31,23,30,6,,6+,29.85,,,,,,,,,,,SCT,3500,,,,,,,VFR,,,,,,,,,,,,METAR,543
"METAR SBNM 201500Z 12002KT 9999 FEW030 31/23 Q1010",SBNM,2026-03-20T15:00:00.000Z,-28.2820,-54.1690,31,23,120,2,,6+,29.82,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,325
"METAR SBPF 201500Z AUTO 28004KT 200V350 9999 FEW037 28/15 Q1013",SBPF,2026-03-20T15:00:00.000Z,-28.2450,-52.3340,28,15,280,4,,6+,29.91,,,TRUE,,,,,,,,FEW,3700,,,,,,,VFR,,,,,,,,,,,,METAR,720
"METAR SBSM 201500Z 12006KT 9999 SCT022 28/22 Q1010",SBSM,2026-03-20T15:00:00.000Z,-29.7110,-53.6880,28,22,120,6,,6+,29.82,,,,,,,,,,,SCT,2200,,,,,,,VFR,,,,,,,,,,,,METAR,86
"METAR VIJP 201500Z 08007KT 3000 HZ FEW025 SCT030 FEW030CB 20/15 Q1012 NOSIG",VIJP,2026-03-20T15:00:00.000Z,26.8240,75.8120,20,15,80,7,,1.86,29.88,,,,,,TRUE,,,,HZ,FEW,2500,SCT,3000,FEW,3000,,,IFR,,,,,,,,,,,,METAR,383
"METAR SBAU 201500Z 12004KT 9999 FEW030 32/22 Q1011",SBAU,2026-03-20T15:00:00.000Z,-21.1410,-50.4250,32,22,120,4,,6+,29.85,,,,,,,,,,,FEW,3000,,,,,,,VFR,,,,,,,,,,,,METAR,415
"METAR SBAX 201500Z 19004KT 9999 -DZ SCT006 OVC013 24/24 Q1015",SBAX,2026-03-20T15:00:00.000Z,-19.5630,-46.9600,24,24,190,4,,6+,29.97,,,,,,,,,,-DZ,SCT,600,OVC,1300,,,,,MVFR,,,,,,,,,,,,METAR,989
"METAR SBBH 201500Z 34004KT 9000 BKN009 OVC015 23/21 Q1014",SBBH,2026-03-20T15:00:00.000Z,-19.8510,-43.9510,23,21,340,4,,5.59,29.94,,,,,,,,,,,BKN,900,OVC,1500,,,,,IFR,,,,,,,,,,,,METAR,799
"METAR SBBQ 201500Z 34004KT 300V030 3000 -RA BR BKN008 OVC015 20/19 Q1016",SBBQ,2026-03-20T15:00:00.000Z,-21.2670,-43.7610,20,19,340,4,,1.86,30.00,,,,,,,,,,-RA BR,BKN,800,OVC,1500,,,,,IFR,,,,,,,,,,,,METAR,1106
"METAR SBBU 201500Z 03004KT 9999 SCT020 29/21 Q1013",SBBU,2026-03-20T15:00:00.000Z,-22.3450,-49.0540,29,21,30,4,,6+,29.91,,,,,,,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,METAR,616
"METAR SBDN 201500Z 00000KT 9999 SCT029 32/22 Q1011",SBDN,2026-03-20T15:00:00.000Z,-22.1750,-51.4270,32,22,0,0,,6+,29.85,,,,,,,,,,,SCT,2900,,,,,,,VFR,,,,,,,,,,,,METAR,438
"METAR SBFS 201500Z 02004KT 340V070 9999 FEW015 BKN100 27/23 Q1010",SBFS,2026-03-20T15:00:00.000Z,-22.0280,-41.0690,27,23,20,4,,6+,29.82,,,,,,,,,,,FEW,1500,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,3
"METAR SBGW 201500Z 26003KT 180V310 9999 BKN020 BKN070 26/17 Q1013",SBGW,2026-03-20T15:00:00.000Z,-22.7920,-45.2050,26,17,260,3,,6+,29.91,,,,,,,,,,,BKN,2000,BKN,7000,,,,,MVFR,,,,,,,,,,,,METAR,539
"METAR SBIP 201500Z AUTO 01005KT 9999 -RA NSC 22/22 Q1013",SBIP,2026-03-20T15:00:00.000Z,-19.4710,-42.4880,22,22,10,5,,6+,29.91,,,TRUE,,,,,,,-RA,,,,,,,,,VFR,,,,,,,,,,,,METAR,240
"METAR SBJR 201500Z 22004KT 8000 BKN010 BKN030 OVC070 27/22 Q1010",SBJR,2026-03-20T15:00:00.000Z,-22.9880,-43.3700,27,22,220,4,,4.97,29.82,,,,,,,,,,,BKN,1000,BKN,3000,OVC,7000,,,MVFR,,,,,,,,,,,,METAR,5
"METAR SBLB 201500Z AUTO 11009KT 9999 NCD 26/23 Q1010 W28/S3",SBLB,2026-03-20T15:00:00.000Z,-22.1090,-39.9170,26,23,110,9,,6+,29.82,,,TRUE,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,10
"METAR SBLS 201500Z 03006KT 270V080 5000 -RA BR BKN003 OVC030 21/20 Q1015",SBLS,2026-03-20T15:00:00.000Z,-19.6620,-43.8960,21,20,30,6,,3.11,29.97,,,,,,,,,,-RA BR,BKN,300,OVC,3000,,,,,LIFR,,,,,,,,,,,,METAR,850
"METAR SBME 201500Z 09004KT 9999 FEW025 BKN080 28/24 Q1009",SBME,2026-03-20T15:00:00.000Z,-22.3430,-41.7660,28,24,90,4,,6+,29.79,,,,,,,,,,,FEW,2500,BKN,8000,,,,,VFR,,,,,,,,,,,,METAR,2
"METAR SBMK 201500Z 13004KT CAVOK 26/21 Q1014",SBMK,2026-03-20T15:00:00.000Z,-16.7050,-43.8190,26,21,130,4,,6+,29.94,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,665
"METAR SBMT 201500Z 11007KT 070V150 9999 BKN025 24/18 Q1014",SBMT,2026-03-20T15:00:00.000Z,-23.5090,-46.6380,24,18,110,7,,6+,29.94,,,,,,,,,,,BKN,2500,,,,,,,MVFR,,,,,,,,,,,,METAR,722
"METAR SBSC 201500Z 22005KT 9999 BKN015 BKN021 OVC043 26/22 Q1010",SBSC,2026-03-20T15:00:00.000Z,-22.9320,-43.7190,26,22,220,5,,6+,29.82,,,,,,,,,,,BKN,1500,BKN,2100,OVC,4300,,,MVFR,,,,,,,,,,,,METAR,6
"METAR ULOO 201500Z 28002MPS 250V340 9999 FEW042 08/M01 Q1018 R19/010062 NOSIG RMK QFE759",ULOO,2026-03-20T15:00:00.000Z,57.7900,28.3970,8,-1,280,4,,6+,30.06,,,,,,TRUE,,,,,FEW,4200,,,,,,,VFR,,,,,,,,,,,,METAR,46
"METAR SBSJ 201500Z 17004KT 9999 BKN020 BKN040 26/// Q1013",SBSJ,2026-03-20T15:00:00.000Z,-23.2290,-45.8610,,,170,4,,6+,29.91,,,,,,,,,,,BKN,2000,BKN,4000,,,,,MVFR,,,,,,,,,,,,METAR,640
"METAR SBSR 201500Z 21004KT 9999 SCT030 BKN070 29/20 Q1012",SBSR,2026-03-20T15:00:00.000Z,-20.8170,-49.4070,29,20,210,4,,6+,29.88,,,,,,,,,,,SCT,3000,BKN,7000,,,,,VFR,,,,,,,,,,,,METAR,537
"METAR SBST 201500Z 26004KT 220V300 9000 BKN031 26/21 Q1010",SBST,2026-03-20T15:00:00.000Z,-23.9240,-46.3050,26,21,260,4,,5.59,29.82,,,,,,,,,,,BKN,3100,,,,,,,VFR,,,,,,,,,,,,METAR,5
"METAR SBTA 201500Z 31004KT 260V010 9999 FEW020 SCT028 26/18 Q1012",SBTA,2026-03-20T15:00:00.000Z,-23.0400,-45.5160,26,18,310,4,,6+,29.88,,,,,,,,,,,FEW,2000,SCT,2800,,,,,VFR,,,,,,,,,,,,METAR,578
"METAR SBUL 201500Z 31012KT 9999 -RA BKN020 FEW025TCU 26/21 Q1015",SBUL,2026-03-20T15:00:00.000Z,-18.8830,-48.2260,26,21,310,12,,6+,29.97,,,,,,,,,,-RA,BKN,2000,FEW,2500,,,,,MVFR,,,,,,,,,,,,METAR,945
"METAR SBUR 201500Z 30005KT 8000 -RA BKN028 FEW030TCU 24/21 Q1014",SBUR,2026-03-20T15:00:00.000Z,-19.7650,-47.9650,24,21,300,5,,4.97,29.94,,,,,,,,,,-RA,BKN,2800,FEW,3000,,,,,MVFR,,,,,,,,,,,,METAR,807
" SBAF 201500Z 20008KT 9000 BKN033 27/25 Q1010",SBAF,2026-03-20T15:00:00.000Z,-22.8750,-43.3850,27,25,200,8,,5.59,29.82,,,,,,,,,,,BKN,3300,,,,,,,VFR,,,,,,,,,,,,METAR,34
"METAR SBYS 201500Z 27003KT 190V350 9999 BKN025 27/20 Q1013",SBYS,2026-03-20T15:00:00.000Z,-21.9820,-47.3400,27,20,270,3,,6+,29.91,,,,,,,,,,,BKN,2500,,,,,,,MVFR,,,,,,,,,,,,METAR,600
"METAR ULPB 201500Z 32002MPS 280V360 CAVOK 09/M05 Q1014 R19/090058 NOSIG RMK QFE757/1009",ULPB,2026-03-20T15:00:00.000Z,61.8850,34.1550,9,-5,320,4,,6+,29.94,,,,,,TRUE,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,41
"METAR DXXX 201500Z 20012KT 9999 FEW017 32/25 Q1007 NOSIG",DXXX,2026-03-20T15:00:00.000Z,6.1660,1.2540,32,25,200,12,,6+,29.73,,,,,,TRUE,,,,,FEW,1700,,,,,,,VFR,,,,,,,,,,,,METAR,22
"METAR UMKK 201500Z 34005MPS CAVOK 03/00 Q1021 R24/CLRD63 NOSIG RMK QFE765/1020",UMKK,2026-03-20T15:00:00.000Z,54.8850,20.5830,3,0,340,10,,6+,30.15,,,,,,TRUE,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,6
"METAR DXNG 201500Z VRB03KT CAVOK 38/03 Q1009",DXNG,2026-03-20T15:00:00.000Z,9.7670,1.0910,38,3,0,3,,6+,29.79,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,343
"METAR DXSK 201500Z 04006KT 9999 FEW013 BKN260 39/23 Q////",DXSK,2026-03-20T15:00:00.000Z,8.9950,1.1530,39,23,40,6,,6+,,,,,,,,,,,,FEW,1300,BKN,26000,,,,,VFR,,,,,,,,,,,,METAR,381
"METAR DBBB 201500Z 22014KT 9999 FEW013 FEW023CB 32/26 Q1006 NOSIG",DBBB,2026-03-20T15:00:00.000Z,6.3570,2.3840,32,26,220,14,,6+,29.70,,,,,,TRUE,,,,,FEW,1300,FEW,2300,,,,,VFR,,,,,,,,,,,,METAR,4
"METAR FTTJ 201500Z 35011KT 300V020 8000 NSC 36/M05 Q1006 NOSIG",FTTJ,2026-03-20T15:00:00.000Z,12.1340,15.0340,36,-5,350,11,,4.97,29.70,,,,,,TRUE,,,,,,,,,,,,,MVFR,,,,,,,,,,,,METAR,295
"METAR FTTY 201500Z 06014KT CAVOK 34/// Q1009",FTTY,2026-03-20T15:00:00.000Z,17.9180,19.1070,,,60,14,,6+,29.79,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,234
"METAR FTTA 201500Z 24004KT CAVOK 41/00 Q1005",FTTA,2026-03-20T15:00:00.000Z,9.1440,18.3740,41,0,240,4,,6+,29.68,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,361
"METAR UUOO 201500Z 05002MPS 9999 OVC008 02/01 Q1015 R12/190065 NOSIG RMK QFE747",UUOO,2026-03-20T15:00:00.000Z,51.8140,39.2280,2,1,50,4,,6+,29.97,,,,,,TRUE,,,,,OVC,800,,,,,,,IFR,,,,,,,,,,,,METAR,154
"METAR DFOO 201500Z 08007KT 350V150 9999 FEW020 38/13 Q1008",DFOO,2026-03-20T15:00:00.000Z,11.1630,-4.3220,38,13,80,7,,6+,29.76,,,,,,,,,,,FEW,2000,,,,,,,VFR,,,,,,,,,,,,METAR,461
"METAR DFFD 201500Z 07009KT 010V130 CAVOK 41/05 Q1006 NOSIG",DFFD,2026-03-20T15:00:00.000Z,12.3560,-1.5120,41,5,70,9,,6+,29.70,,,,,,TRUE,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,309
"METAR UUYY 201500Z 22003MPS 9999 FEW040 03/01 Q1007 R18/290351 NOSIG RMK QFE747/0996",UUYY,2026-03-20T15:00:00.000Z,61.6470,50.8450,3,1,220,6,,6+,29.73,,,,,,TRUE,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,107
"METAR UMIO 201500Z 07001MPS CAVOK 05/01 Q1015 NOSIG RMK QFE744/0992",UMIO,2026-03-20T15:00:00.000Z,54.4400,30.2970,5,1,70,2,,6+,29.97,,,,,,TRUE,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,189
"METAR LPAZ 201500Z 03025G36KT 9999 FEW016 FEW022TCU SCT024 BKN049 16/12 Q1004",LPAZ,2026-03-20T15:00:00.000Z,36.9710,-25.1710,16,12,30,25,36,6+,29.65,,,,,,,,,,,FEW,1600,FEW,2200,SCT,2400,BKN,4900,VFR,,,,,,,,,,,,METAR,96
"METAR LPPD 201500Z 03024G34KT 360V060 9999 SCT018 FEW025TCU 16/11 Q1006",LPPD,2026-03-20T15:00:00.000Z,37.7410,-25.6980,16,11,30,24,34,6+,29.70,,,,,,,,,,,SCT,1800,FEW,2500,,,,,VFR,,,,,,,,,,,,METAR,62
"METAR UNAA 201500Z 21008MPS CAVOK 02/M05 Q1017 R20/CLRD63 NOSIG RMK QFE741",UNAA,2026-03-20T15:00:00.000Z,53.7400,91.3850,2,-5,210,16,,6+,30.03,,,,,,TRUE,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,249
"METAR DRRM 201500Z 08012KT CAVOK 37/M02 Q1009",DRRM,2026-03-20T15:00:00.000Z,13.5020,7.1200,37,-2,80,12,,6+,29.79,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,374
"METAR DRRN 201500Z 09011KT 040V110 CAVOK 40/M02 Q1007 NOSIG",DRRN,2026-03-20T15:00:00.000Z,13.4830,2.1700,40,-2,90,11,,6+,29.73,,,,,,TRUE,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,223
"METAR DRRT 201500Z 36008G19KT 330V050 CAVOK 38/M05 Q1009",DRRT,2026-03-20T15:00:00.000Z,14.8780,5.2700,38,-5,360,8,19,6+,29.79,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,387
"METAR DRZA 201500Z 12011KT CAVOK 36/M05 Q1010",DRZA,2026-03-20T15:00:00.000Z,16.9640,7.9890,36,-5,120,11,,6+,29.82,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,506
"METAR DRZR 201500Z 02012KT 340V050 CAVOK 36/M04 Q1010",DRZR,2026-03-20T15:00:00.000Z,13.7790,8.9840,36,-4,20,12,,6+,29.82,,,,,,,,,,,,,,,,,,,VFR,,,,,,,,,,,,METAR,457
